FPS,Frame(ms),Min(ms),Max(ms),Avg(ms),CPU(ms),GPUWait(ms),ShadowPass(ms),WallsDC,PointsDC,ModelDC,ShadowDC,WallsTris,PointsTris,ModelTris,PointLights,SpotLights,VRAM(MB),Upload(KB)
432.828,2.58621,2.14906,5.26001,2.31039,0.370676,2.21553,0.070924,5,100,1,106,10,1200,67907,100,1,0,0
432.709,2.24257,2.14906,5.26001,2.31102,0.356145,1.88643,0.076179,5,100,1,106,10,1200,67907,100,1,0,0
432.653,2.54189,2.14906,5.26001,2.31132,0.349036,2.19286,0.074822,5,100,1,106,10,1200,67907,100,1,0,0
432.844,2.30098,2.14906,5.26001,2.3103,0.34276,1.95822,0.070367,5,100,1,106,10,1200,67907,100,1,0,0
432.992,2.14326,2.14326,5.26001,2.30951,0.343193,1.80006,0.075798,5,100,1,106,10,1200,67907,100,1,0,0
432.99,2.20307,2.14326,5.26001,2.30952,0.330354,1.87271,0.07523,5,100,1,106,10,1200,67907,100,1,0,0
432.966,2.21767,2.14326,5.26001,2.30965,0.330403,1.88726,0.07173,5,100,1,106,10,1200,67907,100,1,0,0
433.501,2.20446,2.14326,5.26001,2.3068,0.329288,1.87517,0.072649,5,100,1,106,10,1200,67907,100,1,0,0
432.861,2.57088,2.14326,5.26001,2.31021,0.327138,2.24374,0.072616,5,100,1,106,10,1200,67907,100,1,0,0
433.848,2.16436,2.14326,5.26001,2.30495,0.367837,1.79653,0.089422,5,100,1,106,10,1200,67907,100,1,0,0
433.402,2.41085,2.14326,5.26001,2.30733,0.351007,2.05985,0.078955,5,100,1,106,10,1200,67907,100,1,0,0
433.09,2.35388,2.14326,5.26001,2.30899,0.370066,1.98381,0.080327,5,100,1,106,10,1200,67907,100,1,0,0
433.159,2.14951,2.14326,5.26001,2.30862,0.356784,1.79273,0.073401,5,100,1,106,10,1200,67907,100,1,0,0
433.333,2.12239,2.12239,5.26001,2.30769,0.359628,1.76276,0.070814,5,100,1,106,10,1200,67907,100,1,0,0
434.172,2.12121,2.12121,5.26001,2.30323,0.353184,1.76803,0.07526,5,100,1,106,10,1200,67907,100,1,0,0
434.038,2.48157,2.12121,5.26001,2.30394,0.359356,2.12222,0.094153,5,100,1,106,10,1200,67907,100,1,0,0
434.766,2.09576,2.09576,5.26001,2.30009,0.366402,1.72936,0.077313,5,100,1,106,10,1200,67907,100,1,0,0
435.009,2.07102,2.07102,5.26001,2.2988,0.358929,1.71209,0.072676,5,100,1,106,10,1200,67907,100,1,0,0
434.669,2.3824,2.07102,5.26001,2.3006,0.357356,2.02505,0.091019,5,100,1,106,10,1200,67907,100,1,0,0
434.982,2.03699,2.03699,5.26001,2.29895,0.571926,1.46506,0.136542,5,100,1,106,10,1200,67907,100,1,0,0
435.329,2.02462,2.02462,5.26001,2.29711,0.525012,1.49961,0.150192,5,100,1,106,10,1200,67907,100,1,0,0
436.485,1.98872,1.98872,5.26001,2.29103,0.343107,1.64561,0.078073,5,100,1,106,10,1200,67907,100,1,0,0
436.821,1.99343,1.98872,5.26001,2.28927,0.351883,1.64155,0.072545,5,100,1,106,10,1200,67907,100,1,0,0
436.937,2.36475,1.98872,5.26001,2.28866,0.353101,2.01165,0.078569,5,100,1,106,10,1200,67907,100,1,0,0
437.788,1.96158,1.96158,5.26001,2.28421,0.38217,1.57941,0.095934,5,100,1,106,10,1200,67907,100,1,0,0
437.425,2.38299,1.96158,5.26001,2.2861,0.390617,1.99237,0.072023,5,100,1,106,10,1200,67907,100,1,0,0
437.828,1.95828,1.95828,5.26001,2.284,0.558214,1.40007,0.115588,5,100,1,106,10,1200,67907,100,1,0,0
438.273,1.97203,1.95828,5.26001,2.28168,0.550933,1.42109,0.139806,5,100,1,106,10,1200,67907,100,1,0,0
439.589,1.92035,1.92035,5.26001,2.27485,0.359486,1.56087,0.09112,5,100,1,106,10,1200,67907,100,1,0,0
440.065,1.93727,1.92035,5.26001,2.27239,0.348798,1.58847,0.070853,5,100,1,106,10,1200,67907,100,1,0,0
441.37,1.89744,1.89744,5.26001,2.26567,0.346253,1.55119,0.070353,5,100,1,106,10,1200,67907,100,1,0,0
441.118,2.31797,1.89744,5.26001,2.26697,0.349847,1.96812,0.066995,5,100,1,106,10,1200,67907,100,1,0,0
441.555,1.94733,1.89744,5.26001,2.26472,0.350489,1.59684,0.065865,5,100,1,106,10,1200,67907,100,1,0,0
442.205,1.87692,1.87692,5.26001,2.2614,0.339096,1.53783,0.078826,5,100,1,106,10,1200,67907,100,1,0,0
442.14,2.23547,1.87692,5.26001,2.26173,0.338089,1.89738,0.070059,5,100,1,106,10,1200,67907,100,1,0,0
442.571,1.97719,1.87692,5.26001,2.25952,0.354366,1.62282,0.09207,5,100,1,106,10,1200,67907,100,1,0,0
444.155,1.83854,1.83854,5.26001,2.25146,0.344977,1.49356,0.067944,5,100,1,106,10,1200,67907,100,1,0,0
444.886,1.82238,1.82238,5.26001,2.24777,0.337234,1.48514,0.088389,5,100,1,106,10,1200,67907,100,1,0,0
445.985,1.85332,1.82238,5.26001,2.24223,0.342157,1.51117,0.065667,5,100,1,106,10,1200,67907,100,1,0,0
447.222,1.81353,1.81353,5.26001,2.23603,0.364833,1.4487,0.087107,5,100,1,106,10,1200,67907,100,1,0,0
447.267,2.19617,1.81353,5.26001,2.2358,0.527238,1.66893,0.070717,5,100,1,106,10,1200,67907,100,1,0,0
448.109,1.7608,1.7608,5.26001,2.2316,0.407893,1.35291,0.105076,5,100,1,106,10,1200,67907,100,1,0,0
448.322,2.09861,1.7608,5.26001,2.23054,0.395186,1.70342,0.074768,5,100,1,106,10,1200,67907,100,1,0,0
449.805,1.81909,1.7608,5.26001,2.22318,0.359782,1.4593,0.06852,5,100,1,106,10,1200,67907,100,1,0,0
450.714,1.75221,1.75221,5.26001,2.2187,0.340477,1.41173,0.068569,5,100,1,106,10,1200,67907,100,1,0,0
452.484,1.72709,1.72709,5.26001,2.21002,0.346204,1.38089,0.068812,5,100,1,106,10,1200,67907,100,1,0,0
453.388,1.72512,1.72512,5.26001,2.20562,0.388541,1.33658,0.07593,5,100,1,106,10,1200,67907,100,1,0,0
454.392,1.68445,1.68445,5.26001,2.20074,0.344333,1.34012,0.066871,5,100,1,106,10,1200,67907,100,1,0,0
455.449,1.68548,1.68445,5.26001,2.19563,0.340709,1.34477,0.064311,5,100,1,106,10,1200,67907,100,1,0,0
455.662,2.10892,1.68445,5.26001,2.19461,0.346779,1.76215,0.064035,5,100,1,106,10,1200,67907,100,1,0,0
457.274,1.84009,1.68445,5.26001,2.18687,0.470985,1.36911,0.080221,5,100,1,106,10,1200,67907,100,1,0,0
458.353,1.9229,1.68445,5.26001,2.18173,0.371577,1.55133,0.07447,5,100,1,106,10,1200,67907,100,1,0,0
460.042,1.65371,1.65371,5.26001,2.17372,0.579012,1.07469,0.143456,5,100,1,106,10,1200,67907,100,1,0,0
461.117,1.69344,1.65371,5.26001,2.16865,0.566051,1.12739,0.109477,5,100,1,106,10,1200,67907,100,1,0,0
462.266,1.63273,1.63273,5.26001,2.16326,0.747491,0.885241,0.147267,5,100,1,106,10,1200,67907,100,1,0,0
463.529,1.6138,1.6138,5.26001,2.15736,0.696316,0.917482,0.135353,5,100,1,106,10,1200,67907,100,1,0,0
464.805,1.6094,1.6094,5.26001,2.15144,0.695468,0.91393,0.126667,5,100,1,106,10,1200,67907,100,1,0,0
466.715,1.65409,1.6094,5.26001,2.14263,0.69411,0.959981,0.129763,5,100,1,106,10,1200,67907,100,1,0,0
467.149,2.00473,1.6094,5.26001,2.14065,0.729091,1.27564,0.147562,5,100,1,106,10,1200,67907,100,1,0,0
468.957,1.58495,1.58495,5.26001,2.13239,0.72935,0.855596,0.170987,5,100,1,106,10,1200,67907,100,1,0,0
470.941,1.55658,1.55658,5.26001,2.12341,0.694332,0.862245,0.128252,5,100,1,106,10,1200,67907,100,1,0,0
471.495,1.9286,1.55658,5.26001,2.12091,0.371767,1.55684,0.142793,5,100,1,106,10,1200,67907,100,1,0,0
472.917,1.55879,1.55658,5.26001,2.11453,0.354362,1.20442,0.084715,5,100,1,106,10,1200,67907,100,1,0,0
474.439,1.53024,1.53024,5.26001,2.10775,0.358215,1.17202,0.073837,5,100,1,106,10,1200,67907,100,1,0,0
476.766,1.55791,1.53024,5.26001,2.09747,0.356278,1.20163,0.071938,5,100,1,106,10,1200,67907,100,1,0,0
478.276,1.5335,1.53024,5.26001,2.09084,0.356808,1.17669,0.072387,5,100,1,106,10,1200,67907,100,1,0,0
480.621,1.51201,1.51201,5.26001,2.08064,0.353019,1.15899,0.070626,5,100,1,106,10,1200,67907,100,1,0,0
482.17,1.52974,1.51201,5.26001,2.07396,0.360842,1.16889,0.071403,5,100,1,106,10,1200,67907,100,1,0,0
482.835,1.91601,1.51201,5.26001,2.0711,0.343565,1.57245,0.071312,5,100,1,106,10,1200,67907,100,1,0,0
484.462,1.50808,1.50808,5.26001,2.06415,0.391421,1.11666,0.111614,5,100,1,106,10,1200,67907,100,1,0,0
485.673,1.68828,1.50808,5.26001,2.059,0.355931,1.33235,0.071139,5,100,1,106,10,1200,67907,100,1,0,0
486.523,1.81163,1.50808,5.26001,2.0554,0.353056,1.45857,0.080595,5,100,1,106,10,1200,67907,100,1,0,0
489.167,1.45696,1.45696,5.26001,2.04429,0.345607,1.11136,0.076761,5,100,1,106,10,1200,67907,100,1,0,0
491.395,1.48405,1.45696,5.26001,2.03502,0.357111,1.12694,0.072333,5,100,1,106,10,1200,67907,100,1,0,0
493.107,1.45777,1.45696,5.26001,2.02796,0.349232,1.10854,0.072711,5,100,1,106,10,1200,67907,100,1,0,0
495.382,1.4273,1.4273,5.26001,2.01864,0.337295,1.09,0.084307,5,100,1,106,10,1200,67907,100,1,0,0
497.218,1.46269,1.4273,5.26001,2.01119,0.356356,1.10633,0.078017,5,100,1,106,10,1200,67907,100,1,0,0
499.069,1.45222,1.4273,5.26001,2.00373,0.339214,1.113,0.06825,5,100,1,106,10,1200,67907,100,1,0,0
500.978,1.44764,1.4273,5.26001,1.99609,0.339355,1.10829,0.070107,5,100,1,106,10,1200,67907,100,1,0,0
502.961,1.78678,1.4273,5.26001,1.98822,0.389899,1.39688,0.094268,5,100,1,106,10,1200,67907,100,1,0,0
504.883,1.45361,1.4273,5.26001,1.98066,0.356165,1.09744,0.078571,5,100,1,106,10,1200,67907,100,1,0,0
507.824,1.42677,1.42677,5.26001,1.96919,0.348205,1.07857,0.070495,5,100,1,106,10,1200,67907,100,1,0,0
509.047,1.71847,1.42677,5.26001,1.96445,0.334224,1.38425,0.06973,5,100,1,106,10,1200,67907,100,1,0,0
511.184,1.37828,1.37828,5.26001,1.95624,0.338642,1.03964,0.068521,5,100,1,106,10,1200,67907,100,1,0,0
512.642,1.61563,1.37828,5.26001,1.95068,0.333495,1.28213,0.069467,5,100,1,106,10,1200,67907,100,1,0,0
514.824,1.37678,1.37678,5.26001,1.94241,0.337373,1.03941,0.068238,5,100,1,106,10,1200,67907,100,1,0,0
518.058,1.40798,1.37678,5.26001,1.93029,0.336483,1.0715,0.067733,5,100,1,106,10,1200,67907,100,1,0,0
520.715,1.39073,1.37678,5.26001,1.92044,0.331345,1.05938,0.067468,5,100,1,106,10,1200,67907,100,1,0,0
523.816,1.34569,1.34569,5.26001,1.90907,0.334787,1.0109,0.072362,5,100,1,106,10,1200,67907,100,1,0,0
525.986,1.39207,1.34569,5.26001,1.90119,0.337573,1.05449,0.068085,5,100,1,106,10,1200,67907,100,1,0,0
527.229,1.7007,1.34569,5.26001,1.89671,0.367016,1.33368,0.125745,5,100,1,106,10,1200,67907,100,1,0,0
529.542,1.34905,1.34569,5.26001,1.88843,0.32207,1.02698,0.086061,5,100,1,106,10,1200,67907,100,1,0,0
532.004,1.32891,1.32891,5.26001,1.87968,0.342221,0.98669,0.064516,5,100,1,106,10,1200,67907,100,1,0,0
534.405,1.3595,1.32891,5.26001,1.87124,0.333902,1.02559,0.066321,5,100,1,106,10,1200,67907,100,1,0,0
535.907,1.68589,1.32891,5.26001,1.866,0.328729,1.35716,0.073669,5,100,1,106,10,1200,67907,100,1,0,0
538.886,1.30426,1.30426,5.26001,1.85568,0.330427,0.973831,0.06569,5,100,1,106,10,1200,67907,100,1,0,0
541.374,1.33802,1.30426,5.26001,1.84715,0.338179,0.999844,0.062538,5,100,1,106,10,1200,67907,100,1,0,0
544.106,1.297,1.297,5.26001,1.83788,0.350091,0.946914,0.06312,5,100,1,106,10,1200,67907,100,1,0,0
547.811,1.30588,1.297,5.26001,1.82545,0.330599,0.975278,0.066067,5,100,1,106,10,1200,67907,100,1,0,0
551.502,1.28809,1.28809,5.26001,1.81323,0.331084,0.957005,0.069204,5,100,1,106,10,1200,67907,100,1,0,0
555.476,1.28919,1.28809,5.26001,1.80026,0.339875,0.949311,0.070171,5,100,1,106,10,1200,67907,100,1,0,0
558.371,1.30912,1.28809,5.26001,1.79092,0.3289,0.980216,0.074003,5,100,1,106,10,1200,67907,100,1,0,0
561.05,1.68668,1.28809,5.26001,1.78237,0.324383,1.3623,0.071732,5,100,1,106,10,1200,67907,100,1,0,0
563.469,1.53571,1.28809,5.26001,1.77472,0.342389,1.19332,0.099325,5,100,1,106,10,1200,67907,100,1,0,0
566.201,1.28714,1.28714,5.26001,1.76616,0.364964,0.922174,0.116855,5,100,1,106,10,1200,67907,100,1,0,0
568.619,1.45196,1.28714,5.26001,1.75865,0.360854,1.0911,0.077284,5,100,1,106,10,1200,67907,100,1,0,0
570.948,1.50014,1.28714,5.26001,1.75147,0.332469,1.16767,0.068402,5,100,1,106,10,1200,67907,100,1,0,0
573.98,1.27929,1.27929,5.26001,1.74222,0.343765,0.935523,0.067945,5,100,1,106,10,1200,67907,100,1,0,0
578.346,1.25575,1.25575,5.26001,1.72907,0.329074,0.926678,0.06597,5,100,1,106,10,1200,67907,100,1,0,0
581.409,1.25352,1.25352,5.26001,1.71996,0.347787,0.905734,0.066702,5,100,1,106,10,1200,67907,100,1,0,0
585.232,1.28729,1.25352,5.26001,1.70872,0.332082,0.955207,0.065536,5,100,1,106,10,1200,67907,100,1,0,0
588.893,1.29151,1.25352,5.26001,1.6981,0.34035,0.951156,0.067746,5,100,1,106,10,1200,67907,100,1,0,0
591.998,1.25889,1.25352,5.26001,1.68919,0.328533,0.930359,0.089155,5,100,1,106,10,1200,67907,100,1,0,0
594.97,1.27857,1.25352,5.26001,1.68076,0.326054,0.952513,0.063476,5,100,1,106,10,1200,67907,100,1,0,0
596.806,1.60425,1.25352,5.26001,1.67559,0.33951,1.26474,0.063161,5,100,1,106,10,1200,67907,100,1,0,0
601.149,1.27093,1.25352,5.26001,1.66348,0.320303,0.95063,0.063119,5,100,1,106,10,1200,67907,100,1,0,0
604.301,1.22825,1.22825,5.26001,1.65481,0.32395,0.904303,0.066952,5,100,1,106,10,1200,67907,100,1,0,0
607.373,1.23406,1.22825,5.26001,1.64644,0.339229,0.894828,0.062829,5,100,1,106,10,1200,67907,100,1,0,0
610.792,1.46075,1.22825,5.26001,1.63722,0.328443,1.13231,0.080679,5,100,1,106,10,1200,67907,100,1,0,0
613.074,1.42747,1.22825,5.26001,1.63112,0.328243,1.09923,0.062932,5,100,1,106,10,1200,67907,100,1,0,0
616.159,1.20798,1.20798,5.26001,1.62296,0.331278,0.876706,0.062085,5,100,1,106,10,1200,67907,100,1,0,0
618.981,1.24867,1.20798,5.26001,1.61556,0.323192,0.92548,0.062764,5,100,1,106,10,1200,67907,100,1,0,0
621.953,1.22156,1.20798,5.26001,1.60784,0.323621,0.897939,0.061982,5,100,1,106,10,1200,67907,100,1,0,0
626.37,1.231,1.20798,5.26001,1.5965,0.33243,0.898567,0.062727,5,100,1,106,10,1200,67907,100,1,0,0
629.236,1.23444,1.20798,5.26001,1.58923,0.342796,0.891648,0.069397,5,100,1,106,10,1200,67907,100,1,0,0
633.969,1.1964,1.1964,5.26001,1.57736,0.337319,0.859082,0.064916,5,100,1,106,10,1200,67907,100,1,0,0
636.933,1.22429,1.1964,5.26001,1.57002,0.324373,0.899921,0.063178,5,100,1,106,10,1200,67907,100,1,0,0
638.378,1.6166,1.1964,5.26001,1.56647,0.325183,1.29141,0.064647,5,100,1,106,10,1200,67907,100,1,0,0
641.249,1.21902,1.1964,5.26001,1.55946,0.344233,0.874784,0.066915,5,100,1,106,10,1200,67907,100,1,0,0
644.306,1.19738,1.1964,5.26001,1.55206,0.387192,0.810184,0.068233,5,100,1,106,10,1200,67907,100,1,0,0
646.383,1.3987,1.1964,5.26001,1.54707,0.354993,1.0437,0.082568,5,100,1,106,10,1200,67907,100,1,0,0
649.691,1.53035,1.1964,5.26001,1.53919,0.369405,1.16094,0.11397,5,100,1,106,10,1200,67907,100,1,0,0
652.858,1.20066,1.1964,5.26001,1.53173,0.33988,0.860784,0.071105,5,100,1,106,10,1200,67907,100,1,0,0
655.818,1.18554,1.18554,5.26001,1.52481,0.331865,0.853673,0.067237,5,100,1,106,10,1200,67907,100,1,0,0
660.37,1.18448,1.18448,5.26001,1.5143,0.327472,0.857005,0.06858,5,100,1,106,10,1200,67907,100,1,0,0
663.955,1.15937,1.15937,5.26001,1.50613,0.328922,0.830447,0.066892,5,100,1,106,10,1200,67907,100,1,0,0
666.855,1.18357,1.15937,5.26001,1.49958,0.330111,0.853456,0.067217,5,100,1,106,10,1200,67907,100,1,0,0
669.718,1.18148,1.15937,5.26001,1.49317,0.329872,0.851605,0.066377,5,100,1,106,10,1200,67907,100,1,0,0
672.729,1.18489,1.15937,5.26001,1.48648,0.331758,0.853128,0.066738,5,100,1,106,10,1200,67907,100,1,0,0
675.652,1.17047,1.15937,5.26001,1.48005,0.33179,0.83868,0.067177,5,100,1,106,10,1200,67907,100,1,0,0
678.551,1.56377,1.15937,5.26001,1.47373,0.330442,1.23333,0.068331,5,100,1,106,10,1200,67907,100,1,0,0
680.31,1.37994,1.15937,5.26001,1.46992,0.341414,1.03852,0.06977,5,100,1,106,10,1200,67907,100,1,0,0
684.499,1.19903,1.15937,5.26001,1.46092,0.333574,0.865456,0.072219,5,100,1,106,10,1200,67907,100,1,0,0
687.67,1.14547,1.14547,5.26001,1.45419,0.332221,0.813248,0.068252,5,100,1,106,10,1200,67907,100,1,0,0
689.607,1.3436,1.14547,5.26001,1.4501,0.33279,1.01081,0.070079,5,100,1,106,10,1200,67907,100,1,0,0
691.709,1.28643,1.14547,5.26001,1.44569,0.33799,0.948443,0.070714,5,100,1,106,10,1200,67907,100,1,0,0
694.466,1.15114,1.14547,5.26001,1.43995,0.33211,0.819027,0.068233,5,100,1,106,10,1200,67907,100,1,0,0
697.064,1.14778,1.14547,5.26001,1.43459,0.353449,0.794329,0.071212,5,100,1,106,10,1200,67907,100,1,0,0
699.637,1.15799,1.14547,5.26001,1.42931,0.344288,0.813703,0.080601,5,100,1,106,10,1200,67907,100,1,0,0
704.199,1.183,1.14547,5.26001,1.42005,0.329349,0.853648,0.066992,5,100,1,106,10,1200,67907,100,1,0,0
707.572,1.1631,1.14547,5.26001,1.41328,0.349739,0.813357,0.079706,5,100,1,106,10,1200,67907,100,1,0,0
711.452,1.15209,1.14547,5.26001,1.40558,0.33663,0.815462,0.079442,5,100,1,106,10,1200,67907,100,1,0,0
713.909,1.16997,1.14547,5.26001,1.40074,0.350026,0.819945,0.070074,5,100,1,106,10,1200,67907,100,1,0,0
716.687,1.15058,1.14547,5.26001,1.39531,0.331473,0.819105,0.076218,5,100,1,106,10,1200,67907,100,1,0,0
717.181,1.53659,1.14547,5.26001,1.39435,0.337316,1.19928,0.085206,5,100,1,106,10,1200,67907,100,1,0,0
719.659,1.13369,1.13369,5.26001,1.38955,0.353326,0.780359,0.091216,5,100,1,106,10,1200,67907,100,1,0,0
722.244,1.11208,1.11208,5.26001,1.38457,0.339694,0.772383,0.067838,5,100,1,106,10,1200,67907,100,1,0,0
724.88,1.15066,1.11208,5.26001,1.37954,0.335565,0.815096,0.075558,5,100,1,106,10,1200,67907,100,1,0,0
727.272,1.55093,1.11208,5.26001,1.375,0.332556,1.21838,0.066024,5,100,1,106,10,1200,67907,100,1,0,0
729.631,1.14032,1.11208,5.26001,1.37056,0.335171,0.805148,0.070943,5,100,1,106,10,1200,67907,100,1,0,0
731.833,1.14422,1.11208,5.26001,1.36643,0.333787,0.810432,0.072749,5,100,1,106,10,1200,67907,100,1,0,0
736.256,1.10769,1.10769,5.26001,1.35822,0.330352,0.777341,0.082655,5,100,1,106,10,1200,67907,100,1,0,0
738.52,1.14253,1.10769,5.26001,1.35406,0.329889,0.812642,0.069532,5,100,1,106,10,1200,67907,100,1,0,0
740.63,1.14448,1.10769,5.26001,1.3502,0.328605,0.815874,0.077925,5,100,1,106,10,1200,67907,100,1,0,0
743.111,1.10712,1.10712,5.26001,1.34569,0.336525,0.770599,0.086496,5,100,1,106,10,1200,67907,100,1,0,0
745.54,1.09508,1.09508,5.26001,1.34131,0.33271,0.76237,0.078855,5,100,1,106,10,1200,67907,100,1,0,0
747.651,1.13329,1.09508,5.26001,1.33752,0.330842,0.802449,0.069321,5,100,1,106,10,1200,67907,100,1,0,0
750.105,1.09216,1.09216,5.26001,1.33315,0.328541,0.763621,0.078027,5,100,1,106,10,1200,67907,100,1,0,0
752.685,1.45894,1.09216,5.26001,1.32858,0.33539,1.12355,0.071591,5,100,1,106,10,1200,67907,100,1,0,0
754.826,1.13134,1.09216,5.26001,1.32481,0.328582,0.802758,0.069323,5,100,1,106,10,1200,67907,100,1,0,0
757.086,1.29283,1.09216,5.26001,1.32085,0.32868,0.964146,0.074669,5,100,1,106,10,1200,67907,100,1,0,0
761.288,1.08256,1.08256,5.26001,1.31356,0.330137,0.752421,0.069799,5,100,1,106,10,1200,67907,100,1,0,0
762.057,1.32429,1.08256,5.26001,1.31224,0.336591,0.987695,0.079142,5,100,1,106,10,1200,67907,100,1,0,0
764.41,1.08022,1.08022,5.26001,1.3082,0.331489,0.748729,0.065676,5,100,1,106,10,1200,67907,100,1,0,0
766.407,1.11683,1.08022,5.26001,1.30479,0.384856,0.731972,0.075233,5,100,1,106,10,1200,67907,100,1,0,0
768.484,1.07474,1.07474,5.26001,1.30126,0.339443,0.735299,0.089325,5,100,1,106,10,1200,67907,100,1,0,0
770.734,1.08271,1.07474,5.26001,1.29746,0.329115,0.75359,0.067708,5,100,1,106,10,1200,67907,100,1,0,0
772.951,1.08013,1.07474,5.26001,1.29374,0.331329,0.748799,0.065395,5,100,1,106,10,1200,67907,100,1,0,0
775.142,1.08197,1.07474,5.26001,1.29009,0.335193,0.746772,0.064241,5,100,1,106,10,1200,67907,100,1,0,0
779.289,1.10026,1.07474,5.26001,1.28322,0.343612,0.756644,0.069634,5,100,1,106,10,1200,67907,100,1,0,0
781.46,1.09707,1.07474,5.26001,1.27966,0.338574,0.758495,0.072977,5,100,1,106,10,1200,67907,100,1,0,0
783.503,1.09314,1.07474,5.26001,1.27632,0.331251,0.76189,0.100957,5,100,1,106,10,1200,67907,100,1,0,0
787.307,1.10173,1.07474,5.26001,1.27015,0.331713,0.770012,0.07173,5,100,1,106,10,1200,67907,100,1,0,0
787.056,1.41877,1.07474,5.26001,1.27056,0.348792,1.06998,0.073419,5,100,1,106,10,1200,67907,100,1,0,0
790.524,1.05824,1.05824,5.26001,1.26498,0.343913,0.714331,0.077944,5,100,1,106,10,1200,67907,100,1,0,0
792.433,1.07208,1.05824,5.26001,1.26194,0.351421,0.720656,0.083506,5,100,1,106,10,1200,67907,100,1,0,0
794.709,1.04659,1.04659,5.26001,1.25832,0.343767,0.702822,0.072142,5,100,1,106,10,1200,67907,100,1,0,0
794.567,1.41315,1.04659,5.26001,1.25855,0.344747,1.0684,0.069583,5,100,1,106,10,1200,67907,100,1,0,0
795.181,1.24855,1.04659,5.26001,1.25757,0.333265,0.915282,0.073043,5,100,1,106,10,1200,67907,100,1,0,0
797.046,1.09786,1.04659,5.26001,1.25463,0.334184,0.763674,0.080544,5,100,1,106,10,1200,67907,100,1,0,0
800.975,1.08533,1.04659,5.26001,1.24848,0.33237,0.752957,0.070107,5,100,1,106,10,1200,67907,100,1,0,0
802.611,1.09452,1.04659,5.26001,1.24593,0.332934,0.761587,0.077702,5,100,1,106,10,1200,67907,100,1,0,0
804.198,1.08295,1.04659,5.26001,1.24347,0.332197,0.750755,0.068894,5,100,1,106,10,1200,67907,100,1,0,0
806.174,1.05469,1.04659,5.26001,1.24043,0.343288,0.711405,0.077488,5,100,1,106,10,1200,67907,100,1,0,0
809.959,1.10634,1.04659,5.26001,1.23463,0.332951,0.773384,0.070671,5,100,1,106,10,1200,67907,100,1,0,0
811.29,1.10167,1.04659,5.26001,1.2326,0.323156,0.778512,0.073154,5,100,1,106,10,1200,67907,100,1,0,0
813.25,1.04093,1.04093,5.26001,1.22963,0.331206,0.70972,0.062881,5,100,1,106,10,1200,67907,100,1,0,0
814.91,1.04659,1.04093,5.26001,1.22713,0.315388,0.731205,0.062797,5,100,1,106,10,1200,67907,100,1,0,0
813.649,1.49609,1.04093,5.26001,1.22903,0.31582,1.18027,0.062653,5,100,1,106,10,1200,67907,100,1,0,0
815.053,1.07628,1.04093,5.26001,1.22691,0.329256,0.747019,0.06345,5,100,1,106,10,1200,67907,100,1,0,0
816.458,1.07814,1.04093,5.26001,1.2248,0.3318,0.746343,0.063573,5,100,1,106,10,1200,67907,100,1,0,0
817.287,1.18476,1.04093,5.26001,1.22356,0.316183,0.868573,0.065981,5,100,1,106,10,1200,67907,100,1,0,0
820.21,1.25071,1.04093,5.26001,1.2192,0.325902,0.924805,0.070854,5,100,1,106,10,1200,67907,100,1,0,0
822.637,1.17599,1.04093,5.26001,1.2156,0.324544,0.851441,0.062978,5,100,1,106,10,1200,67907,100,1,0,0
824.094,1.07228,1.04093,5.26001,1.21345,0.326898,0.745381,0.06302,5,100,1,106,10,1200,67907,100,1,0,0
826.655,1.07594,1.04093,5.26001,1.20969,0.332624,0.743318,0.062413,5,100,1,106,10,1200,67907,100,1,0,0
829.875,1.03081,1.03081,5.26001,1.205,0.328633,0.702178,0.067159,5,100,1,106,10,1200,67907,100,1,0,0
831.512,1.04203,1.03081,5.26001,1.20263,0.34622,0.695811,0.064512,5,100,1,106,10,1200,67907,100,1,0,0
832.81,1.06832,1.03081,5.26001,1.20075,0.321399,0.746923,0.063176,5,100,1,106,10,1200,67907,100,1,0,0
834.287,1.04095,1.03081,5.26001,1.19863,0.342424,0.698526,0.063071,5,100,1,106,10,1200,67907,100,1,0,0
835.9,1.05595,1.03081,5.26001,1.19631,0.35282,0.703132,0.071077,5,100,1,106,10,1200,67907,100,1,0,0
837.734,1.02966,1.02966,5.26001,1.1937,0.331391,0.698267,0.066439,5,100,1,106,10,1200,67907,100,1,0,0
839.042,1.07287,1.02966,5.26001,1.19184,0.340202,0.732664,0.065857,5,100,1,106,10,1200,67907,100,1,0,0
838.182,1.4008,1.02966,5.26001,1.19306,0.341806,1.05899,0.069047,5,100,1,106,10,1200,67907,100,1,0,0
840.76,1.23842,1.02966,5.26001,1.1894,0.336553,0.901868,0.062931,5,100,1,106,10,1200,67907,100,1,0,0
842.495,1.026,1.026,5.26001,1.18695,0.32865,0.697354,0.062795,5,100,1,106,10,1200,67907,100,1,0,0
843.799,1.04484,1.026,5.26001,1.18512,0.344882,0.699962,0.063255,5,100,1,106,10,1200,67907,100,1,0,0
843.92,1.21704,1.026,5.26001,1.18495,0.341338,0.875697,0.068966,5,100,1,106,10,1200,67907,100,1,0,0
846.898,1.04413,1.026,5.26001,1.18078,0.331532,0.712599,0.063782,5,100,1,106,10,1200,67907,100,1,0,0
849.621,1.04903,1.026,5.26001,1.177,0.327216,0.721819,0.076741,5,100,1,106,10,1200,67907,100,1,0,0
